 XYZ  0.4814947E+00 0.2839202E+00 0.6332116E-01 0.4975674E+00 0.2840267E+00 0.6255996E-01 0.5138727E+00 0.2841406E+00 0.6173505E-01
 XYZ  0.5303313E+00 0.2842625E+00 0.6084076E-01 0.5469168E+00 0.2843960E+00 0.5984644E-01 0.5636419E+00 0.2845404E+00 0.5875166E-01
 XYZ  0.5804754E+00 0.2846910E+00 0.5758918E-01 0.5973436E+00 0.2848483E+00 0.5635000E-01 0.6142384E+00 0.2850148E+00 0.5500789E-01
 XYZ  0.6311487E+00 0.2851880E+00 0.5357716E-01 0.6480325E+00 0.2853673E+00 0.5205594E-01 0.6648690E+00 0.2855523E+00 0.5043867E-01
 XYZ  0.6816289E+00 0.2857427E+00 0.4871940E-01 0.6983100E+00 0.2859383E+00 0.4688877E-01 0.7148971E+00 0.2861359E+00 0.4496514E-01
 XYZ  0.7313463E+00 0.2863349E+00 0.4294214E-01 0.7476596E+00 0.2865352E+00 0.4080506E-01 0.7638380E+00 0.2867339E+00 0.3857121E-01
 XYZ  0.7798449E+00 0.2869287E+00 0.3624833E-01 0.7956797E+00 0.2871197E+00 0.3381734E-01 0.8113815E+00 0.2873030E+00 0.3130871E-01
 XYZ  0.8268973E+00 0.2874739E+00 0.2877612E-01 0.8421616E+00 0.2876324E+00 0.2620871E-01 0.8571700E+00 0.2877784E+00 0.2360126E-01
 XYZ  0.8719045E+00 0.2879104E+00 0.2096511E-01 0.8863517E+00 0.2880278E+00 0.1830856E-01 0.9004903E+00 0.2881294E+00 0.1564852E-01
 XYZ  0.9142959E+00 0.2882149E+00 0.1299397E-01 0.9277446E+00 0.2882842E+00 0.1036081E-01 0.9407993E+00 0.2883373E+00 0.7752921E-02
 XYZ  0.9534525E+00 0.2883749E+00 0.5169848E-02 0.9656906E+00 0.2883972E+00 0.2636878E-02 0.9774581E+00 0.2884050E+00 0.1637653E-03
